Unnamed: 0,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Vehicle Type
9806,DK92014,Arizona,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34.0,11,2.0,3,Personal Auto,Personal L3,Offer1,Web,292.8,Two-Door Car,Small,
9817,MI99404,California,4650.063763,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,A
9823,SK58227,California,8879.790017,Yes,Basic,High School or Below,2/3/11,Employed,F,52583,Urban,Single,113,12.0,59,0.0,7,Personal Auto,Personal L2,Offer1,Agent,528.20086,SUV,Small,
9830,GY43856,California,4349.30875,Yes,Basic,College,2/10/11,Employed,F,75648,Rural,Married,108,28.0,10,0.0,1,Corporate Auto,Corporate L3,Offer2,Branch,112.660916,SUV,Large,
9854,OI39449,California,8002.308333,Yes,Basic,College,1/11/11,Unemployed,F,0,Suburban,Married,107,3.0,65,0.0,3,Personal Auto,Personal L2,Offer1,Agent,513.6,SUV,Medsize,A
9855,VV35420,Arizona,7285.030983,Yes,Basic,High School or Below,2/28/11,Employed,M,44788,Suburban,Married,61,6.0,48,0.0,2,Personal Auto,Personal L1,Offer2,Agent,386.031248,Four-Door Car,Small,
9866,TI14001,California,7507.455372,Yes,Basic,College,2/6/11,Employed,M,60920,Urban,Single,64,10.0,61,0.0,2,Corporate Auto,Corporate L3,Offer2,Agent,231.201886,Two-Door Car,Medsize,
9869,JF25129,California,8509.850887,Yes,Basic,Master,1/31/11,Disabled,M,26057,Suburban,Divorced,74,3.0,63,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,523.888845,Four-Door Car,Small,A
9875,ZG82132,Oregon,4118.588554,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14.0,79,0.0,1,Personal Auto,Personal L2,Offer1,Branch,494.4,Two-Door Car,Medsize,
9880,OM37845,California,5479.555081,Yes,Basic,Master,1/13/11,Employed,M,56005,Suburban,Married,68,31.0,30,1.0,3,Personal Auto,Personal L3,Offer1,Branch,326.4,Four-Door Car,Small,
9888,FS67856,California,13869.92705,Yes,Basic,College,1/21/11,Employed,M,28432,Suburban,Married,118,1.0,59,0.0,2,Personal Auto,Personal L3,Offer2,Branch,612.300581,SUV,Small,A
9894,XT58648,Arizona,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3.0,44,0.0,3,Personal Auto,Personal L2,Offer2,Branch,369.818708,SUV,Large,A
9895,TY43440,California,8819.018934,Yes,Basic,High School or Below,1/10/11,Employed,M,99845,Suburban,Married,110,23.0,25,1.0,8,Personal Auto,Personal L3,Offer2,Branch,528.0,SUV,Medsize,A
9902,EI17022,Washington,12168.74492,Yes,Basic,Bachelor,2/5/11,Retired,M,14973,Suburban,Divorced,115,2.0,75,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,828.0,SUV,Medsize,
9922,YO41331,Oregon,3746.751625,Yes,Extended,College,2/26/11,Employed,F,41479,Rural,Married,94,14.0,38,1.0,1,Personal Auto,Personal L3,Offer2,Call Center,19.575683,Two-Door Car,Large,
9936,No59551,California,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3.0,51,0.0,1,Personal Auto,Personal L3,Offer1,Agent,667.2,Sports Car,Medsize,
9941,BE10809,California,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Personal Auto,Personal L1,Offer1,Agent,292.8,Four-Door Car,Small,A
9945,HH22446,Nevada,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8.0,50,0.0,1,Personal Auto,Personal L2,Offer1,Branch,535.080276,Sports Car,Large,
9958,LX46285,Oregon,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15.0,47,0.0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize,A
9963,SR71068,Washington,3933.813993,Yes,Basic,High School or Below,1/23/11,Employed,M,25927,Suburban,Single,103,6.0,20,0.0,1,Personal Auto,Personal L3,Offer2,Web,674.973614,SUV,Medsize,A
9964,EN54716,Oregon,2395.57,Yes,Basic,Doctor,1/27/11,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L1,Offer2,Branch,333.696228,Two-Door Car,Medsize,A
9972,FY74419,Nevada,5470.060561,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20.0,11,0.0,1,Personal Auto,Personal L2,Offer2,Agent,702.990032,SUV,Medsize,A
9980,JW62354,Nevada,4349.30875,Yes,Basic,College,2/10/11,Employed,F,75648,Rural,Married,108,28.0,10,0.0,1,Personal Auto,Personal L1,Offer2,Branch,112.660916,SUV,Large,
9990,ES57969,Oregon,2453.570794,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,29735,Suburban,Single,69,3.0,92,0.0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Medsize,
9993,KN13494,Washington,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Personal Auto,Personal L1,Offer2,Agent,307.2,Four-Door Car,Small,A
9995,VP84987,California,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9.0,94,0.0,2,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize,A
10009,YP53257,Oregon,10179.71704,Yes,Premium,Bachelor,1/5/11,Retired,F,14290,Suburban,Married,271,20.0,40,0.0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,Medsize,A
10024,LD63324,Arizona,3230.576665,Yes,Extended,College,1/5/11,Employed,M,62873,Urban,Divorced,81,0.0,41,0.0,1,Corporate Auto,Corporate L3,Offer2,Call Center,207.75186,Four-Door Car,Medsize,
10042,ST31207,California,5318.89664,Yes,Basic,Bachelor,1/12/11,Employed,F,25134,Suburban,Married,67,3.0,0,0.0,6,Personal Auto,Personal L1,Offer2,Call Center,321.6,Four-Door Car,Small,A
10049,RF73080,Oregon,5926.729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28.0,90,5.0,5,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize,
10068,CN63432,Arizona,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,0,Suburban,Single,68,19.0,2,3.0,2,Personal Auto,Personal L3,Offer1,Agent,326.4,Four-Door Car,Large,
10070,SG52649,Washington,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17.0,41,1.0,9,Corporate Auto,Corporate L1,Offer1,Web,561.6,Sports Car,Medsize,A
10076,OE75231,Washington,10656.88195,Yes,Extended,Bachelor,2/27/11,Employed,F,72540,Suburban,Married,88,7.0,3,0.0,2,Corporate Auto,Corporate L3,Offer2,Call Center,631.743039,Two-Door Car,Medsize,
10080,OA99158,California,21423.63723,Yes,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Married,65,9.0,31,0.0,2,Corporate Auto,Corporate L3,Offer2,Agent,312.0,Two-Door Car,Medsize,
10088,RJ57593,Arizona,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29.0,39,0.0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,Medsize,A
10089,MR77933,Arizona,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,18.0,39,0.0,2,Personal Auto,Personal L2,Offer1,Agent,484.8,Four-Door Car,Medsize,
10107,MD87746,Oregon,7507.455372,Yes,Basic,College,2/6/11,Employed,M,60920,Urban,Single,64,10.0,61,0.0,2,Personal Auto,Personal L2,Offer2,Agent,231.201886,,,
10109,ZI47663,Arizona,12741.84754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Personal Auto,Personal L2,Offer1,Branch,419.365958,SUV,Medsize,A
10119,TM24806,Oregon,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21.0,35,0.0,3,Personal Auto,Personal L2,Offer1,Agent,412.8,Four-Door Car,Medsize,
10120,MT53449,Arizona,16301.9676,Yes,Extended,Master,2/17/11,Retired,F,19614,Suburban,Married,85,21.0,32,0.0,2,Personal Auto,Personal L3,Offer2,Agent,574.024018,Two-Door Car,Medsize,
10129,IH35630,Oregon,41787.90343,Yes,Premium,High School or Below,1/31/11,Employed,F,46587,Suburban,Divorced,119,34.0,74,2.0,2,Personal Auto,Personal L3,Offer1,Call Center,571.2,,,A
10135,PW95813,Oregon,2886.451602,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10.0,63,0.0,1,Personal Auto,Personal L1,Offer2,Agent,486.278557,Four-Door Car,Large,A
10137,YA10507,California,2471.528431,Yes,Basic,High School or Below,1/15/11,Employed,M,95697,Rural,Married,61,16.0,55,0.0,1,Special Auto,Special L3,Offer2,Agent,114.273025,Two-Door Car,Medsize,A
10147,PH83205,Oregon,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4.0,41,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,340.8,Two-Door Car,Medsize,A
10165,WS60888,California,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11.0,54,0.0,2,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Medsize,
10173,EW34780,California,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,18.0,39,0.0,2,Personal Auto,Personal L3,Offer1,Agent,484.8,Four-Door Car,Medsize,A
10180,TG37225,California,4636.54647,Yes,Basic,College,1/1/11,Retired,M,26802,Suburban,Married,66,7.0,43,1.0,5,Personal Auto,Personal L3,Offer2,Agent,316.8,Two-Door Car,Medsize,A
10183,TG70775,California,20096.89337,Yes,Basic,High School or Below,1/1/11,Employed,F,92766,Suburban,Married,71,17.0,15,0.0,2,Personal Auto,Personal L3,Offer2,Agent,379.029102,Two-Door Car,Large,A
10191,EE99484,Washington,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15.0,58,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,156.124914,Four-Door Car,Medsize,
10207,VN59368,California,6521.368813,Yes,Extended,College,1/9/11,Employed,F,72608,Suburban,Married,82,26.0,19,3.0,8,Personal Auto,Personal L2,Offer2,Agent,393.6,Four-Door Car,Medsize,
10210,VL84149,Oregon,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8.0,89,1.0,2,Corporate Auto,Corporate L2,Offer1,Branch,1027.2,,,A
10237,FD73388,Arizona,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22.0,79,0.0,8,Personal Auto,Personal L3,Offer1,Web,1261.319869,SUV,Medsize,
10246,OF77789,Arizona,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34.0,11,2.0,3,Personal Auto,Personal L3,Offer1,Web,292.8,Two-Door Car,Small,
10256,RG13940,California,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,0,Suburban,Single,68,19.0,2,3.0,2,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Large,
10261,II49996,Arizona,5555.830205,Yes,Basic,Bachelor,2/6/11,Employed,M,74015,Suburban,Single,72,12.0,61,0.0,6,Personal Auto,Personal L1,Offer2,Call Center,471.443077,Four-Door Car,Small,A
10264,ST43920,Arizona,2395.57,Yes,Basic,Doctor,1/27/11,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L3,Offer2,Branch,333.696228,Two-Door Car,Medsize,
10275,DG34434,California,5246.278375,Yes,Basic,Bachelor,1/21/11,Employed,F,28909,Suburban,Married,66,15.0,66,0.0,8,Corporate Auto,Corporate L2,Offer1,Agent,456.702735,Two-Door Car,Medsize,A
10283,HX17929,California,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18.0,84,0.0,2,Personal Auto,Personal L2,Offer1,Agent,571.479602,Four-Door Car,Large,A
10285,GY55092,Nevada,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35.0,90,0.0,1,Personal Auto,Personal L3,Offer2,Agent,638.4,SUV,Medsize,
10298,IK51081,California,4834.710493,Yes,Basic,College,1/31/11,Employed,F,38713,Suburban,Divorced,66,31.0,69,4.0,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize,
10305,IP77666,Nevada,10656.88195,Yes,Extended,Bachelor,2/27/11,Employed,F,72540,Suburban,Married,88,7.0,3,0.0,2,Personal Auto,Personal L3,Offer2,Call Center,631.743039,Two-Door Car,Medsize,A
10319,QB82117,Oregon,9048.983447,Yes,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,119,9.0,8,0.0,3,Personal Auto,Personal L2,Offer2,Web,571.2,Sports Car,Medsize,
10320,CN49086,California,5073.282126,Yes,Extended,Doctor,1/30/11,Employed,M,57709,Suburban,Married,125,10.0,26,0.0,1,Corporate Auto,Corporate L3,Offer2,Branch,600.0,SUV,Medsize,
10321,SH74080,Oregon,7805.31287,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25.0,54,1.0,3,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Small,
10331,OH83983,California,3528.044252,Yes,Extended,Doctor,2/1/11,Employed,M,31278,Suburban,Married,92,24.0,95,4.0,1,Personal Auto,Personal L2,Offer1,Branch,441.6,Two-Door Car,Medsize,
10350,PZ95949,Arizona,3528.044252,Yes,Extended,Doctor,2/1/11,Employed,M,31278,Suburban,Married,92,24.0,95,4.0,1,Personal Auto,Personal L3,Offer1,Branch,441.6,Two-Door Car,Medsize,
10351,FN44127,Oregon,3508.569533,Yes,Extended,College,1/5/11,Medical Leave,M,20978,Suburban,Married,98,19.0,96,1.0,1,Personal Auto,Personal L2,Offer2,Branch,1176.2788,Four-Door Car,Small,
10370,HB67642,Arizona,34611.37896,Yes,Basic,High School or Below,1/14/11,Employed,F,20090,Suburban,Married,109,10.0,59,0.0,2,Personal Auto,Personal L1,Offer2,Agent,523.2,Sports Car,Medsize,
10373,XZ64172,Oregon,10963.95723,Yes,Premium,High School or Below,2/8/11,Employed,M,55687,Suburban,Divorced,276,33.0,91,0.0,1,Corporate Auto,Corporate L2,Offer1,Agent,1324.8,Luxury SUV,Medsize,
10381,KT46283,California,4686.469674,Yes,Basic,College,2/12/11,Employed,M,58089,Suburban,Married,118,31.0,83,0.0,1,Corporate Auto,Corporate L1,Offer1,Agent,566.4,SUV,Medsize,A
10397,RM87465,Arizona,5780.182197,Yes,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23.0,0,0.0,8,Personal Auto,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,Medsize,
10403,OH80943,California,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4.0,4,3.0,1,Special Auto,Special L3,Offer2,Agent,420.041981,Four-Door Car,Medsize,A
10411,UY95530,California,8658.863813,Yes,Basic,College,2/7/11,Employed,M,62464,Urban,Married,109,23.0,45,0.0,4,Personal Auto,Personal L2,Offer2,Agent,400.181882,Sports Car,Medsize,A
10412,UQ54273,California,11790.49617,Yes,Basic,College,1/3/11,Retired,M,25251,Suburban,Divorced,66,13.0,43,0.0,2,Personal Auto,Personal L3,Offer2,Web,316.8,Four-Door Car,Medsize,
10423,IL19217,California,3939.00637,Yes,Extended,Bachelor,1/28/11,Employed,F,60021,Suburban,Married,99,12.0,28,0.0,1,Personal Auto,Personal L2,Offer2,Agent,882.871945,Four-Door Car,Small,A
10435,NT43594,Nevada,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L1,Offer1,Branch,347.857619,Four-Door Car,Medsize,
10455,OI48267,California,6047.02516,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15.0,60,1.0,4,Personal Auto,Personal L3,Offer1,Branch,364.8,Four-Door Car,Medsize,
10458,EJ44139,Oregon,21423.63723,Yes,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Married,65,9.0,31,0.0,2,Personal Auto,Personal L1,Offer2,Agent,312.0,Two-Door Car,Medsize,
10461,IW54903,California,7200.664877,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16.0,77,0.0,2,Personal Auto,Personal L1,Offer2,Agent,316.8,Four-Door Car,Medsize,A
10462,TW64385,California,5528.212807,Yes,Basic,Bachelor,1/19/11,Employed,M,36088,Suburban,Single,72,16.0,31,0.0,9,Corporate Auto,Corporate L3,Offer1,Agent,345.6,Four-Door Car,Medsize,
10467,RI24911,Arizona,7507.455372,Yes,Basic,College,2/6/11,Employed,M,60920,Urban,Single,64,10.0,61,0.0,2,Personal Auto,Personal L3,Offer2,Agent,231.201886,Two-Door Car,Medsize,
10476,YE88490,Arizona,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,0.0,13,0.0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,Medsize,A
10487,IX60941,Oregon,3508.569533,Yes,Extended,College,1/5/11,Medical Leave,M,20978,Suburban,Married,98,19.0,96,1.0,1,Personal Auto,Personal L3,Offer2,Branch,1176.2788,Four-Door Car,Small,
10490,II27516,California,6366.225775,Yes,Extended,High School or Below,1/7/11,Employed,M,44368,Suburban,Married,80,5.0,72,0.0,3,Personal Auto,Personal L3,Offer2,Call Center,384.0,Two-Door Car,Large,
10496,TG60853,Nevada,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18.0,25,1.0,4,Corporate Auto,Corporate L2,Offer1,Agent,481.025786,Four-Door Car,Medsize,
10502,XI56955,Washington,5504.139033,Yes,Basic,Bachelor,2/8/11,Unemployed,F,0,Suburban,Married,73,18.0,45,0.0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,Medsize,A
10512,FG77231,Oregon,12741.84754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Personal Auto,Personal L3,Offer1,Branch,419.365958,SUV,Medsize,
10522,QM78112,Washington,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4.0,41,0.0,1,Personal Auto,Personal L3,Offer2,Agent,340.8,Two-Door Car,Medsize,
10525,ZS36394,California,5504.139033,Yes,Basic,Bachelor,2/8/11,Unemployed,F,0,Suburban,Married,73,18.0,45,0.0,5,Corporate Auto,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,Medsize,
10526,FP45327,Washington,9095.049868,Yes,Basic,College,1/11/11,Employed,M,37937,Suburban,Married,116,11.0,42,0.0,5,Personal Auto,Personal L2,Offer2,Call Center,556.8,SUV,Medsize,A
10547,LP34743,Oregon,4726.869327,Yes,Extended,Bachelor,1/10/11,Medical Leave,F,13037,Suburban,Married,124,28.0,49,0.0,1,Personal Auto,Personal L3,Offer2,Agent,839.348464,SUV,Small,
10556,YV88022,Washington,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33.0,70,0.0,7,Personal Auto,Personal L2,Offer2,Agent,599.000883,Two-Door Car,Medsize,
10565,QO62792,Oregon,7840.165778,Yes,Extended,College,1/14/11,Employed,M,58414,Suburban,Single,210,7.0,24,2.0,1,Personal Auto,Personal L3,Offer2,Agent,1008.0,,,
10574,NI71089,California,4650.063763,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,
10579,DZ89536,Oregon,3237.996209,Yes,Extended,Master,1/16/11,Employed,M,60244,Urban,Married,83,3.0,72,3.0,1,Corporate Auto,Corporate L3,Offer3,Agent,326.281835,Four-Door Car,Medsize,A
10586,MD33155,California,2580.849899,Yes,Basic,College,2/9/11,Employed,M,46900,Suburban,Married,66,13.0,59,0.0,1,Corporate Auto,Corporate L3,Offer2,Web,316.8,,,
10606,BC87161,Oregon,2759.978287,Yes,Basic,Bachelor,1/3/11,Employed,M,92296,Suburban,Married,69,4.0,65,0.0,1,Personal Auto,Personal L1,Offer2,Agent,331.2,Two-Door Car,Medsize,
10619,JV68002,Washington,5926.729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28.0,90,5.0,5,Corporate Auto,Corporate L1,Offer1,Agent,460.8,,,A
10631,FX67699,Oregon,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Corporate Auto,Corporate L3,Offer1,Agent,292.8,Four-Door Car,Small,A
10632,NW65065,California,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34.0,11,2.0,3,Corporate Auto,Corporate L3,Offer1,Web,292.8,Two-Door Car,Small,
10660,HW19506,Arizona,5597.12496,Yes,Extended,High School or Below,1/27/11,Employed,F,37995,Suburban,Married,139,16.0,50,0.0,1,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,Medsize,
10668,LI31082,California,12741.84754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Personal Auto,Personal L2,Offer1,Branch,419.365958,SUV,Medsize,A
10676,NV61299,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32.0,59,0.0,2,Corporate Auto,Corporate L3,Offer2,Web,395.729716,Four-Door Car,Medsize,A
10688,TN73558,Arizona,3731.504584,Yes,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,96,31.0,34,0.0,1,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Large,
10691,ZB91993,Arizona,5926.729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28.0,90,5.0,5,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize,A
10694,JO60130,California,5838.89915,Yes,Basic,High School or Below,1/6/11,Employed,M,81082,Urban,Married,73,5.0,85,0.0,4,Personal Auto,Personal L2,Offer2,Agent,281.295903,Four-Door Car,Large,A
10696,AZ31562,Arizona,5498.940679,Yes,Basic,College,2/5/11,Medical Leave,M,22520,Suburban,Married,73,17.0,64,0.0,3,Personal Auto,Personal L3,Offer1,Branch,350.4,Four-Door Car,Medsize,
10700,YZ67161,Oregon,13024.13012,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6.0,61,0.0,2,Personal Auto,Personal L1,Offer1,Agent,900.0,SUV,Small,A
10702,VI94769,California,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L1,Offer1,Branch,347.857619,Four-Door Car,Medsize,
10708,CK39096,Oregon,5619.689084,Yes,Premium,High School or Below,1/26/11,Unemployed,M,0,Suburban,Married,153,25.0,5,0.0,1,Personal Auto,Personal L3,Offer2,Web,1027.000029,SUV,Medsize,A
10712,WU95334,California,7019.177186,Yes,Basic,College,1/23/11,Retired,M,26806,Suburban,Married,63,32.0,19,0.0,2,Personal Auto,Personal L3,Offer1,Agent,302.4,Four-Door Car,Medsize,
10713,QD46343,Arizona,3919.366722,Yes,Extended,High School or Below,1/5/11,Employed,F,66676,Suburban,Married,97,0.0,40,0.0,1,Personal Auto,Personal L3,Offer3,Agent,558.099357,Four-Door Car,Small,A
10729,PL33465,Arizona,4376.363592,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18.0,63,0.0,1,Personal Auto,Personal L2,Offer2,Agent,60.036683,Four-Door Car,Medsize,
10735,TM14491,California,12036.62051,Yes,Basic,Bachelor,2/10/11,Employed,M,44428,Suburban,Single,104,17.0,61,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,499.2,SUV,Medsize,
10740,UI73553,Nevada,2359.423599,Yes,Basic,Bachelor,1/11/11,Disabled,F,19864,Suburban,Divorced,63,22.0,96,0.0,1,Personal Auto,Personal L3,Offer1,Web,352.394515,Four-Door Car,Medsize,A
10742,EI17753,Oregon,4428.031583,Yes,Basic,High School or Below,1/29/11,Employed,F,58577,Urban,Married,110,6.0,62,0.0,1,Personal Auto,Personal L1,Offer1,Agent,303.872752,SUV,Medsize,A
10747,WZ56476,California,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18.0,25,1.0,4,Personal Auto,Personal L3,Offer1,Agent,481.025786,Four-Door Car,Medsize,
10750,AY52869,California,4386.277558,Yes,Basic,College,2/11/11,Retired,M,10621,Suburban,Single,67,28.0,22,0.0,5,Personal Auto,Personal L1,Offer1,Agent,321.6,Four-Door Car,Medsize,
10757,TK45392,California,5107.163002,Yes,Basic,Bachelor,1/26/11,Employed,F,35625,Urban,Married,65,10.0,56,1.0,3,Personal Auto,Personal L2,Offer2,Agent,288.572108,Four-Door Car,Medsize,
